Name,Url,Rating,Tags,Description
Corporate & Commercial Law I: Contracts & Employment Law,https://www.coursera.org/learn/corporate-commercial-law-part1,4.8,"Employee Relations, Law, Employment, Corporate Bond, Strategy and Operations, Communication, Human Resources, Contract Management","This class deals with the business law topics that appear on the CPA exam: Agency, Contracts, Debtor-Creditor Relationships, Government"
Virtual Teacher,https://www.coursera.org/specializations/virtual-teacher,4.5,"Business Psychology, Communication, Education, Entrepreneurship, Finance, Human Computer Interaction, Human Learning, Human Resources, Leadership and Management, People Development, Performance, Regulations and Compliance, Research and Design, Teaching, User Experience, Visual Design","This series of courses provides best practices for online instruction, student engagement and virtual community building; effective uses of asynchronous"
Construction Project Management,https://www.coursera.org/learn/construction-project-management,4.8,"Networking Hardware, Computer Networking, Project Planning, Entrepreneurship, Project Management, Leadership and Management, Planning, Supply Chain and Logistics, Probability & Statistics, Strategy and Operations, Risk Management, Project Plan, Finance, Risk, Contract Management, Business Psychology, Schedule, Project","Construction Project Management introduces you to Project Initiation and Planning. Industry experts join Columbia University professor, Ibrahim Odeh, to give"
A Crash Course in Causality:  Inferring Causal Effects from Observational Data,https://www.coursera.org/learn/crash-course-in-causality,4.7,"Inference, Graph Theory, Business Analysis, Econometrics, Regression, Probability & Statistics, Machine Learning, Statistical Analysis, Marketing, Research and Design, Causality, Mathematics, Statistical Programming, Entrepreneurship, Data Analysis, Experiment, Matching, General Statistics, R Programming, Forecasting, Market Research","We have all heard the phrase âcorrelation does not equal causation.â  What, then, does equal causation?  This course aims to"
Bases de la planification et de la gestion de projet,https://www.coursera.org/learn/uva-darden-project-management-fr,4.6,"Leadership and Management, Supply Chain and Logistics, Planning, Entrepreneurship, Strategy and Operations, Project, Project Management","Les projets nous entourent. Pratiquement toutes les organisations gÃ¨rent des projets, que ce soit de maniÃ¨re formelle ou informelle. Nous"
Curanderismo: Traditional Healing Using Plants,https://www.coursera.org/learn/curanderismo-plants,4.6,"Storytelling, Culture, Leadership and Management, Business Psychology, Medicine, Communication","COURSE DESCRIPTION\nAs one of four courses on Curanderismo, the art of Hispanic/Latino traditional medicine, this course focuses specifically"
Introduction to Git and GitHub,https://www.coursera.org/learn/introduction-git-github,4.8,"Github, Software Engineering, Version Control, Software Engineering Tools, Application Development, Software","In this course, youâll learn how to keep track of the different versions of your code and configuration files"
Deploying Machine Learning Models in Production,https://www.coursera.org/learn/deploying-machine-learning-models-in-production,4.6,"Python Programming, Statistical Programming, Cloud Computing, Deep Learning, Applied Machine Learning, Machine Learning, Computer Programming, DevOps","In the fourth course of Machine Learning Engineering for Production Specialization, you will learn how to deploy ML models and"
Econometrics: Methods and Applications,https://www.coursera.org/learn/erasmus-econometrics,4.6,"Analysis, Regression Analysis, Regression, Econometrics, Probability & Statistics, Algebra, Marketing, Mathematics, Modeling, Communication, Time Series, Advertising, General Statistics, Linearity, Linear Regression, Forecasting",Welcome!\nDo you wish to know how to analyze and solve business and economic questions with data analysis tools? Then
Creative Writing: The Craft of Plot,https://www.coursera.org/learn/craft-of-plot,4.7,"Writing, Entrepreneurship, Creativity, Communication",In this course aspiring writers will be introduced to perhaps the most elemental and often the most challenging element of
Adapting: Career Development,https://www.coursera.org/specializations/adapting-career-development,4.8,"Business Psychology, Communication, Culture, Decision Making, Emotional Intelligence, Entrepreneurship, General Statistics, Human Resources, Leadership, Leadership Development, Leadership and Management, Personal Advertisement, Planning, Probability & Statistics, Problem Solving, Professional Development, Research and Design, Resilience, Supply Chain and Logistics",Organisations are undergoing enormous changes in their structures and processes as they seek to take advantage of innovations in technology
Digitalisation in Aeronautics and Space,https://www.coursera.org/specializations/aerospace,4.6,"Cloud Applications, Cloud Computing, Computer Architecture, Computer Graphic Techniques, Computer Graphics, Computer Networking, Computer Vision, Design and Product, Entrepreneurship, Finance, General Statistics, Human Resources, Leadership Development, Leadership and Management, Machine Learning, Network Architecture, Network Model, Operations Research, Performance Management, Probability & Statistics, Product Lifecycle, Product Management, Regulations and Compliance, Research and Design, Software Engineering, Software Engineering Tools, Strategy and Operations, Supply Chain Systems, Supply Chain and Logistics","View the Specialization trailer: https://youtu.be/nbbgAkJUbRo\n\nDigitalisation is changing our society and the working world, creating new"
Introduction to Systems Engineering,https://www.coursera.org/learn/systems-engineering,4.7,"Design and Product, Operating Systems, Software Engineering, Theoretical Computer Science, Product Design, Project, Systems Design, Application Development","""Introduction to Systems Engineering"" uses a structured yet flexible approach to provide a holistic, solid foundation to the successful"
Effective Programming in Scala,https://www.coursera.org/learn/effective-scala,4.7,"Programming Principles, Theoretical Computer Science, Computational Logic, Computer Programming","Scala is an expressive, versatile, and safe programming language.\n\nIn this course, you will learn how to get the"
Newborn Baby Care,https://www.coursera.org/specializations/newborn-baby-care,4.8,Gratitude,"A newborn baby is an amazing beautiful life filled with hope. Unfortunately, many babies die or experience preventable harm even"
ADHD: Everyday Strategies for Elementary Students,https://www.coursera.org/learn/adhd-treatment,4.7,Child,This course will provide an overview of ADHD diagnosis and treatment. Course participants can expect to learn about ADHD as
